paper_id,year,track,team_number,school,title,award_level,award_confidence,page_count,char_count,extract_status,file_relpath,rendered_pages,notes
2014_D_10287013_92f61fa6,2014,D,10287013,南京航空航天大学,（由组委会填写）,待确认,low,43,88153,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/10287013.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_10287026_58bbbd2d,2014,D,10287026,南京航空航天大学,（由组委会填写）,待确认,low,40,79048,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/10287026.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_10422053_54777d27,2014,D,10422053,山东大学,（由组委会填写）,待确认,low,43,91872,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/10422053.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_10615017_d5191f8d,2014,D,10615017,西南石油大学,（由组委会填写）,待确认,low,56,136667,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/10615017.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_10700001_3e594b18,2014,D,10700001,西安理工大学,（由组委会填写）,待确认,low,56,88208,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/10700001.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_83285013_db84de26,2014,D,83285013,,（由组委会填写）,待确认,low,60,88382,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/83285013.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_90002014_591961b7,2014,D,90002014,国防科学技术大学,（由组委会填写）,待确认,low,50,80727,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/90002014.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_90038010_dad07bdd,2014,D,90038010,海军工程大学,（由组委会填写）,待确认,low,64,115467,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/90038010.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_90038025_d1265f3b,2014,D,90038025,中国人民解放军海军工程大学,（由组委会填写）,待确认,low,71,165271,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/90038025.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_K0032_810b1655,2014,D,,海军工程大学,（由组委会填写）,待确认,low,68,134545,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/D/K0032.pdf,,检测到广告/联系方式水印（未修改原文）
2014_E_E10054013_c2ba01fc,2014,E,10054013,华北电力大学,（由组委会填写）,待确认,low,34,49119,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/E10054013.pdf,,检测到广告/联系方式水印（未修改原文）
2014_E_E10247086_ddde05d9,2014,E,10247086,同济大学,（由组委会填写）,待确认,low,51,68429,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/E10247086.pdf,,
2014_E_E10256058_c60e2c3f,2014,E,10256058,上海电力学院,（由组委会填写）,待确认,low,25,41696,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/E10256058.pdf,,检测到广告/联系方式水印（未修改原文）
2014_E_E10425010_2e53fccd,2014,E,10425010,中国石油大学,（由组委会填写）,待确认,low,44,56060,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/E10425010.pdf,,
2014_E_E10459037_d767fca7,2014,E,10459037,郑州大学,（由组委会填写）,待确认,low,23,27574,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/E10459037.pdf,,
2014_E_E10700022_e96a4612,2014,E,10700022,西安理工大学,（由组委会填写）,待确认,low,38,65832,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/E10700022.pdf,,检测到广告/联系方式水印（未修改原文）
2014_E_E10757002_f34b0021,2014,E,10757002,塔里木大学,（由组委会填写）,待确认,low,27,67123,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/E10757002.pdf,,检测到广告/联系方式水印（未修改原文）
2014_E_E90047006_4dff9963,2014,E,90047006,空军预警学院,（由组委会填写）,待确认,low,56,71786,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/E90047006.pdf,,
2014_E_EK0196_d7f35119,2014,E,,海军航空工程学院,（由组委会填写）,待确认,low,34,45423,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/E/EK0196.pdf,,
2014_F_F10248085_19c1d9be,2014,F,10248085,上海交通大学,（由组委会填写）,待确认,low,72,125270,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10248085.pdf,,
2014_F_F10273011_b13a3f99,2014,F,10273011,上海对外经贸大学,（由组委会填写）,待确认,low,64,76292,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10273011.pdf,,检测到广告/联系方式水印（未修改原文）
2014_F_F10295002_661d7296,2014,F,10295002,江南大学,（由组委会填写）,待确认,low,49,84196,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10295002.pdf,,检测到广告/联系方式水印（未修改原文）
2014_F_F10353007_ca58c125,2014,F,10353007,浙江工商大学,（由组委会填写）,待确认,low,101,241020,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10353007.pdf,,检测到广告/联系方式水印（未修改原文）
2014_F_F10357003_7e5e3f40,2014,F,10357003,安徽大学,（由组委会填写）,待确认,low,65,91954,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10357003.pdf,,检测到广告/联系方式水印（未修改原文）
2014_F_F10613002_223181bd,2014,F,10613002,西南交通大学,（由组委会填写）,待确认,low,67,92077,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10613002.pdf,,
2014_F_F10613003_93089088,2014,F,10613003,西南交通大学,（由组委会填写）,待确认,low,112,214560,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10613003.pdf,,
2014_F_F10613005_6197632a,2014,F,10613005,西南交通大学,（由组委会填写）,待确认,low,95,228401,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10613005.pdf,,
2014_F_F10615003_04bcb6e8,2014,F,10615003,西南石油大学,（由组委会填写）,待确认,low,39,69702,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/F10615003.pdf,,
2014_F_FK0041_d41965c2,2014,F,,上海师范大学,（由组委会填写）,待确认,low,53,129792,ok,2014年中国研究生数学建模竞赛优秀论文/2015年中国研究生数学建模竞赛优秀论文/F/FK0041.pdf,,检测到广告/联系方式水印（未修改原文）
2014_A_A10056003_95e1c591,2014,A,10056003,天津大学,（由组委会填写）,待确认,low,38,62142,ok,2014年中国研究生数学建模竞赛优秀论文/A/A10056003.pdf,,检测到广告/联系方式水印（未修改原文）
2014_A_A10079006_eec63a4c,2014,A,10079006,华北电力大学,（由组委会填写）,待确认,low,30,38650,ok,2014年中国研究生数学建模竞赛优秀论文/A/A10079006.pdf,,检测到广告/联系方式水印（未修改原文）
2014_A_A10107001_34833ee3,2014,A,10107001,石家庄铁道大学,（由组委会填写）,待确认,low,33,30728,ok,2014年中国研究生数学建模竞赛优秀论文/A/A10107001.pdf,,检测到广告/联系方式水印（未修改原文）
2014_A_A10248027_95f4664e,2014,A,10248027,上海交通大学,（由组委会填写）,待确认,low,26,49424,ok,2014年中国研究生数学建模竞赛优秀论文/A/A10248027.pdf,,
2014_A_A10252101_d044db11,2014,A,10252101,上海理工大学,（由组委会填写）,待确认,low,32,31384,ok,2014年中国研究生数学建模竞赛优秀论文/A/A10252101.pdf,,
2014_A_A10269049_40837c8f,2014,A,10269049,华东师范大学,（由组委会填写）,待确认,low,35,70875,ok,2014年中国研究生数学建模竞赛优秀论文/A/A10269049.pdf,,
2014_A_A10300065_d60b8860,2014,A,10300065,南京信息工程大学,（由组委会填写）,待确认,low,41,40553,ok,2014年中国研究生数学建模竞赛优秀论文/A/A10300065.pdf,,检测到广告/联系方式水印（未修改原文）
2014_A_A10699024_9e77a555,2014,A,10699024,西北工业大学,（由组委会填写）,待确认,low,33,39824,ok,2014年中国研究生数学建模竞赛优秀论文/A/A10699024.pdf,,
2014_B_B10006002_1ef9d083,2014,B,10006002,北京航空航天大学,（由组委会填写）,待确认,low,83,115516,ok,2014年中国研究生数学建模竞赛优秀论文/B/B10006002.pdf,,检测到广告/联系方式水印（未修改原文）
2014_B_B10248108_8b509ad8,2014,B,10248108,上海交通大学,（由组委会填写）,待确认,low,43,47155,ok,2014年中国研究生数学建模竞赛优秀论文/B/B10248108.pdf,,检测到广告/联系方式水印（未修改原文）
2014_B_B10287028_71054292,2014,B,10287028,南京航空航天大学,（由组委会填写）,待确认,low,43,83171,ok,2014年中国研究生数学建模竞赛优秀论文/B/B10287028.pdf,,检测到广告/联系方式水印（未修改原文）
2014_B_B10287032_e0aa9820,2014,B,10287032,南京航空航天大学,（由组委会填写）,待确认,low,44,126248,ok,2014年中国研究生数学建模竞赛优秀论文/B/B10287032.pdf,,
2014_B_B10561006_d8be6abc,2014,B,10561006,,(⩡㏴༄ъඛ ۉ ),待确认,low,38,34691,ok,2014年中国研究生数学建模竞赛优秀论文/B/B10561006.pdf,,
2014_B_B10698001_889ee6e3,2014,B,10698001,西安交通大学,（由组委会填写）,待确认,low,42,92453,ok,2014年中国研究生数学建模竞赛优秀论文/B/B10698001.pdf,,检测到广告/联系方式水印（未修改原文）
2014_B_B90045007_19705f6d,2014,B,90045007,空军工程大学,（由组委会填写）,待确认,low,46,96579,ok,2014年中国研究生数学建模竞赛优秀论文/B/B90045007.pdf,,检测到广告/联系方式水印（未修改原文）
2014_B_B90059013_036d2c84,2014,B,90059013,第二炮兵工程大学,（由组委会填写）,待确认,low,33,74299,ok,2014年中国研究生数学建模竞赛优秀论文/B/B90059013.pdf,,检测到广告/联系方式水印（未修改原文）
2014_C_C10013006_047daba3,2014,C,10013006,北京邮电大学,（由组委会填写）,待确认,low,27,40265,ok,2014年中国研究生数学建模竞赛优秀论文/C/C10013006.pdf,,检测到广告/联系方式水印（未修改原文）
2014_C_C10247056_c60357b3,2014,C,10247056,同济大学,（由组委会填写）,待确认,low,39,48271,ok,2014年中国研究生数学建模竞赛优秀论文/C/C10247056.pdf,,检测到广告/联系方式水印（未修改原文）
2014_C_C10248046_58323f98,2014,C,10248046,上海交通大学,（由组委会填写）,待确认,low,36,50036,ok,2014年中国研究生数学建模竞赛优秀论文/C/C10248046.pdf,,检测到广告/联系方式水印（未修改原文）
2014_C_C10286040_c133e1ed,2014,C,10286040,东南大学,（由组委会填写）,待确认,low,28,40079,ok,2014年中国研究生数学建模竞赛优秀论文/C/C10286040.pdf,,
2014_C_C10286046_e7c546c0,2014,C,10286046,东南大学,（由组委会填写）,待确认,low,36,52912,ok,2014年中国研究生数学建模竞赛优秀论文/C/C10286046.pdf,,
2014_C_C10291002_cdb514bc,2014,C,10291002,南京工业大学,（由组委会填写）,待确认,low,39,57140,ok,2014年中国研究生数学建模竞赛优秀论文/C/C10291002.pdf,,
2014_C_C10293007_cb30d513,2014,C,10293007,南京邮电大学,（由组委会填写）,待确认,low,28,46389,ok,2014年中国研究生数学建模竞赛优秀论文/C/C10293007.pdf,,检测到广告/联系方式水印（未修改原文）
2014_C_C10558018_891a0df7,2014,C,10558018,中山大学,（由组委会填写）,待确认,low,28,32998,ok,2014年中国研究生数学建模竞赛优秀论文/C/C10558018.pdf,,
2014_C_C90005034_382da0d6,2014,C,90005034,解放军信息工程大学,（由组委会填写）,待确认,low,39,34559,ok,2014年中国研究生数学建模竞赛优秀论文/C/C90005034.pdf,,
2014_C_C90006014_c1e34599,2014,C,90006014,解放军理工大学,（由组委会填写）,待确认,low,26,50131,ok,2014年中国研究生数学建模竞赛优秀论文/C/C90006014.pdf,,
2014_D_D10247034_309ca20f,2014,D,10247034,同济大学,（由组委会填写）,待确认,low,53,81533,ok,2014年中国研究生数学建模竞赛优秀论文/D/D10247034.pdf,,
2014_D_D10252179_d644288d,2014,D,10252179,上海理工大学,（由组委会填写）,待确认,low,45,81942,ok,2014年中国研究生数学建模竞赛优秀论文/D/D10252179.pdf,,
2014_D_D10327003_d420cc5d,2014,D,10327003,南京财经大学,（由组委会填写）,待确认,low,49,78930,ok,2014年中国研究生数学建模竞赛优秀论文/D/D10327003.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_D10357002_b5f65f8a,2014,D,10357002,安徽大学,（由组委会填写）,待确认,low,75,108038,ok,2014年中国研究生数学建模竞赛优秀论文/D/D10357002.pdf,,
2014_D_D10426016_578bcb92,2014,D,10426016,青岛科技大学,（由组委会填写）,待确认,low,51,84249,ok,2014年中国研究生数学建模竞赛优秀论文/D/D10426016.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_D10615010_2103d72f,2014,D,10615010,西南石油大学,（由组委会填写）,待确认,low,42,56991,ok,2014年中国研究生数学建模竞赛优秀论文/D/D10615010.pdf,,
2014_D_D11075002_afdac8db,2014,D,11075002,,（由组委会填写由组委会填写）由组委会填写由组委会填写,待确认,low,51,98072,ok,2014年中国研究生数学建模竞赛优秀论文/D/D11075002.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_D11075031_b79d17f4,2014,D,11075031,三峡大学,（由组委会填写）,待确认,low,57,84103,ok,2014年中国研究生数学建模竞赛优秀论文/D/D11075031.pdf,,
2014_D_D90019003_165d76f8,2014,D,90019003,解放军电子工程学院,（由组委会填写）,待确认,low,58,90742,ok,2014年中国研究生数学建模竞赛优秀论文/D/D90019003.pdf,,检测到广告/联系方式水印（未修改原文）
2014_D_DK0002_0be29f52,2014,D,,中南民族大学,（由组委会填写）,待确认,low,50,63421,ok,2014年中国研究生数学建模竞赛优秀论文/D/DK0002.pdf,,
2014_E_E10079020_6ec70e72,2014,E,10079020,华北电力大学,（由组委会填写）,待确认,low,32,54496,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10079020.pdf,,
2014_E_E10287023_da6704ec,2014,E,10287023,南京航空航天大学,（由组委会填写）,待确认,low,23,38603,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10287023.pdf,,
2014_E_E10294001_dadc7831,2014,E,10294001,河海大学,（由组委会填写）,待确认,low,42,80698,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10294001.pdf,,
2014_E_E10404005_5dd7bf55,2014,E,10404005,华东交通大学,（由组委会填写）,待确认,low,34,49157,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10404005.pdf,,
2014_E_E10477002_373df8cf,2014,E,10477002,信阳师范学院,（由组委会填写）,待确认,low,46,89865,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10477002.pdf,,
2014_E_E10613031_3e777eea,2014,E,10613031,西南交通大学,（由组委会填写）,待确认,low,48,152351,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10613031.pdf,,检测到广告/联系方式水印（未修改原文）
2014_E_E10699014_63ae8d66,2014,E,10699014,西北工业大学,（由组委会填写）,待确认,low,41,85949,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10699014.pdf,,检测到广告/联系方式水印（未修改原文）
2014_E_E10700002_286f2dd0,2014,E,10700002,西安理工大学,（由组委会填写）,待确认,low,37,56082,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10700002.pdf,,
2014_E_E10700006_4b354531,2014,E,10700006,西安理工大学,（由组委会填写）,待确认,low,34,58908,ok,2014年中国研究生数学建模竞赛优秀论文/E/E10700006.pdf,,
2014_E_E90019007_2ae90391,2014,E,90019007,解放军电子工程学院,（由组委会填写由组委会填写）由组委会填写由组委会填写,待确认,low,37,59729,ok,2014年中国研究生数学建模竞赛优秀论文/E/E90019007.pdf,,
2015_A_A10288020_bbb12eb0,2015,A,10288020,南京理工大学,（由组委会填写）,待确认,low,37,47914,ok,2015年中国研究生数学建模竞赛优秀论文/A/A10288020.pdf,,
2015_A_A10422076_e4c9d4ea,2015,A,10422076,山东大学,（由组委会填写）,待确认,low,36,42358,ok,2015年中国研究生数学建模竞赛优秀论文/A/A10422076.pdf,,
2015_A_A10533032_ebd5c16c,2015,A,10533032,中南大学,（由组委会填写）,待确认,low,38,44437,ok,2015年中国研究生数学建模竞赛优秀论文/A/A10533032.pdf,,
2015_A_A10651009_5bd1ff2c,2015,A,10651009,西南财经大学,（由组委会填写）,待确认,low,34,39794,ok,2015年中国研究生数学建模竞赛优秀论文/A/A10651009.pdf,,
2015_A_A10856054_eb2a74bc,2015,A,10856054,上海工程技术大学,（由组委会填写）,待确认,low,72,67057,ok,2015年中国研究生数学建模竞赛优秀论文/A/A10856054.pdf,,
2015_A_A11075030_fcfb199e,2015,A,11075030,三峡大学,（由组委会填写）,待确认,low,54,77114,ok,2015年中国研究生数学建模竞赛优秀论文/A/A11075030.pdf,,
2015_A_A90025016_96c1a584,2015,A,90025016,后勤工程学院,（由组委会填写）,待确认,low,56,60379,ok,2015年中国研究生数学建模竞赛优秀论文/A/A90025016.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B10006005_2c833696,2015,B,10006005,北京航空航天大学,（由组委会填写）,待确认,low,25,43722,ok,2015年中国研究生数学建模竞赛优秀论文/B/B10006005.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B10248091_6c935c7d,2015,B,10248091,上海交通大学,（由组委会填写）,待确认,low,57,101619,ok,2015年中国研究生数学建模竞赛优秀论文/B/B10248091.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B10248118_57bd2545,2015,B,10248118,上海交通大学,（由组委会填写）,待确认,low,36,33377,ok,2015年中国研究生数学建模竞赛优秀论文/B/B10248118.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B10290012_29eb2a76,2015,B,10290012,中国矿业大学,（由组委会填写）,待确认,low,51,53618,ok,2015年中国研究生数学建模竞赛优秀论文/B/B10290012.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B10290012_1_,2015,B,10290012,中国矿业大学,（由组委会填写）,待确认,low,51,53618,ok,2015年中国研究生数学建模竞赛优秀论文/B/B10290012_1_.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B10294017_a0cbc042,2015,B,10294017,河海大学,（由组委会填写）,待确认,low,47,62052,ok,2015年中国研究生数学建模竞赛优秀论文/B/B10294017.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B10700027_21534a11,2015,B,10700027,西安理工大学,（由组委会填写）,待确认,low,47,81960,ok,2015年中国研究生数学建模竞赛优秀论文/B/B10700027.pdf,,
2015_B_B11660017_d04f7659,2015,B,11660017,重庆理工大学,（由组委会填写）,待确认,low,55,103079,ok,2015年中国研究生数学建模竞赛优秀论文/B/B11660017.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B90002105_289a83b5,2015,B,90002105,国防科学技术大学,（由组委会填写由组委会填写）由组委会填写由组委会填写,待确认,low,43,71772,ok,2015年中国研究生数学建模竞赛优秀论文/B/B90002105.pdf,,检测到广告/联系方式水印（未修改原文）
2015_B_B90006058_d0234c48,2015,B,90006058,解放军理工大学,（由组委会填写）,待确认,low,54,53480,ok,2015年中国研究生数学建模竞赛优秀论文/B/B90006058.pdf,,
2015_C_C90005047_cc42d347,2015,C,90005047,解放军信息工程大学,（由组委会填写）,待确认,low,32,44552,ok,2015年中国研究生数学建模竞赛优秀论文/C/C90005047.pdf,,
2015_C_C90019017_0c09536e,2015,C,90019017,解放军电子工程学院,（由组委会填写）,待确认,low,32,62887,ok,2015年中国研究生数学建模竞赛优秀论文/C/C90019017.pdf,,检测到广告/联系方式水印（未修改原文）
2015_C_C90047002_02ac90bb,2015,C,90047002,解放军空军预警学院,（由组委会填写）,待确认,low,24,24351,ok,2015年中国研究生数学建模竞赛优秀论文/C/C90047002.pdf,,
2015_C_C90110006_b2fe815e,2015,C,90110006,,（由组委会填写）,待确认,low,40,80927,ok,2015年中国研究生数学建模竞赛优秀论文/C/C90110006.pdf,,
2015_C_C90110010_de2f1db2,2015,C,90110010,,（由组委会填写）,待确认,low,36,68973,ok,2015年中国研究生数学建模竞赛优秀论文/C/C90110010.pdf,,
2015_C_CK0127_e5c96e4c,2015,C,,,（由组委会填写）,待确认,low,29,56131,ok,2015年中国研究生数学建模竞赛优秀论文/C/CK0127.pdf,,
2015_D_10004002_1f88a688,2015,D,10004002,北京交通大学,（由组委会填写）,待确认,low,74,89665,ok,2015年中国研究生数学建模竞赛优秀论文/D/10004002.pdf,,
2015_D_10287013_4c43eea4,2015,D,10287013,南京航空航天大学,（由组委会填写）,待确认,low,43,88153,ok,2015年中国研究生数学建模竞赛优秀论文/D/10287013.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_10287026_7952e78a,2015,D,10287026,南京航空航天大学,（由组委会填写）,待确认,low,40,79048,ok,2015年中国研究生数学建模竞赛优秀论文/D/10287026.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_10422053_b08c4f87,2015,D,10422053,山东大学,（由组委会填写）,待确认,low,43,91872,ok,2015年中国研究生数学建模竞赛优秀论文/D/10422053.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_10615017_c6e61a11,2015,D,10615017,西南石油大学,（由组委会填写）,待确认,low,56,136667,ok,2015年中国研究生数学建模竞赛优秀论文/D/10615017.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_10700001_cc0d9552,2015,D,10700001,西安理工大学,（由组委会填写）,待确认,low,56,88208,ok,2015年中国研究生数学建模竞赛优秀论文/D/10700001.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_83285013_8b766aff,2015,D,83285013,,（由组委会填写）,待确认,low,60,88382,ok,2015年中国研究生数学建模竞赛优秀论文/D/83285013.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_90002014_1e8e4959,2015,D,90002014,国防科学技术大学,（由组委会填写）,待确认,low,50,80727,ok,2015年中国研究生数学建模竞赛优秀论文/D/90002014.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_90038010_7956b433,2015,D,90038010,海军工程大学,（由组委会填写）,待确认,low,64,115467,ok,2015年中国研究生数学建模竞赛优秀论文/D/90038010.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_90038025_8ef7ad8b,2015,D,90038025,中国人民解放军海军工程大学,（由组委会填写）,待确认,low,71,165271,ok,2015年中国研究生数学建模竞赛优秀论文/D/90038025.pdf,,检测到广告/联系方式水印（未修改原文）
2015_D_K0032_3ea7621f,2015,D,,海军工程大学,（由组委会填写）,待确认,low,68,134545,ok,2015年中国研究生数学建模竞赛优秀论文/D/K0032.pdf,,检测到广告/联系方式水印（未修改原文）
2015_E_E10054013_41ea1cf1,2015,E,10054013,华北电力大学,（由组委会填写）,待确认,low,34,49119,ok,2015年中国研究生数学建模竞赛优秀论文/E/E10054013.pdf,,检测到广告/联系方式水印（未修改原文）
2015_E_E10247086_dea376a3,2015,E,10247086,同济大学,（由组委会填写）,待确认,low,51,68429,ok,2015年中国研究生数学建模竞赛优秀论文/E/E10247086.pdf,,
2015_E_E10256058_8c803be8,2015,E,10256058,上海电力学院,（由组委会填写）,待确认,low,25,41696,ok,2015年中国研究生数学建模竞赛优秀论文/E/E10256058.pdf,,检测到广告/联系方式水印（未修改原文）
2015_E_E10425010_dd2d47db,2015,E,10425010,中国石油大学,（由组委会填写）,待确认,low,44,56060,ok,2015年中国研究生数学建模竞赛优秀论文/E/E10425010.pdf,,
2015_E_E10459037_cc12316e,2015,E,10459037,郑州大学,（由组委会填写）,待确认,low,23,27574,ok,2015年中国研究生数学建模竞赛优秀论文/E/E10459037.pdf,,
2015_E_E10700022_b967f331,2015,E,10700022,西安理工大学,（由组委会填写）,待确认,low,38,65832,ok,2015年中国研究生数学建模竞赛优秀论文/E/E10700022.pdf,,检测到广告/联系方式水印（未修改原文）
2015_E_E10757002_d480bd21,2015,E,10757002,塔里木大学,（由组委会填写）,待确认,low,27,67123,ok,2015年中国研究生数学建模竞赛优秀论文/E/E10757002.pdf,,检测到广告/联系方式水印（未修改原文）
2015_E_E90047006_b1d41b5a,2015,E,90047006,空军预警学院,（由组委会填写）,待确认,low,56,71786,ok,2015年中国研究生数学建模竞赛优秀论文/E/E90047006.pdf,,
2015_E_EK0196_f8d29f9c,2015,E,,海军航空工程学院,（由组委会填写）,待确认,low,34,45423,ok,2015年中国研究生数学建模竞赛优秀论文/E/EK0196.pdf,,
2015_F_F10248085_e96fb909,2015,F,10248085,上海交通大学,（由组委会填写）,待确认,low,72,125270,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10248085.pdf,,
2015_F_F10273011_1d6ae701,2015,F,10273011,上海对外经贸大学,（由组委会填写）,待确认,low,64,76292,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10273011.pdf,,检测到广告/联系方式水印（未修改原文）
2015_F_F10295002_5bec49aa,2015,F,10295002,江南大学,（由组委会填写）,待确认,low,49,84196,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10295002.pdf,,检测到广告/联系方式水印（未修改原文）
2015_F_F10353007_befe8fe9,2015,F,10353007,浙江工商大学,（由组委会填写）,待确认,low,101,241020,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10353007.pdf,,检测到广告/联系方式水印（未修改原文）
2015_F_F10357003_eeb8337c,2015,F,10357003,安徽大学,（由组委会填写）,待确认,low,65,91954,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10357003.pdf,,检测到广告/联系方式水印（未修改原文）
2015_F_F10613002_5236b90f,2015,F,10613002,西南交通大学,（由组委会填写）,待确认,low,67,92077,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10613002.pdf,,
2015_F_F10613003_a4901c0a,2015,F,10613003,西南交通大学,（由组委会填写）,待确认,low,112,214560,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10613003.pdf,,
2015_F_F10613005_e19be283,2015,F,10613005,西南交通大学,（由组委会填写）,待确认,low,95,228401,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10613005.pdf,,
2015_F_F10615003_151ed4dd,2015,F,10615003,西南石油大学,（由组委会填写）,待确认,low,39,69702,ok,2015年中国研究生数学建模竞赛优秀论文/F/F10615003.pdf,,
2015_F_FK0041_c1734f60,2015,F,,上海师范大学,（由组委会填写）,待确认,low,53,129792,ok,2015年中国研究生数学建模竞赛优秀论文/F/FK0041.pdf,,检测到广告/联系方式水印（未修改原文）
2016_A_A10248058_68f37984,2016,A,10248058,校上海交通大学,（由组委会填写）,待确认,low,30,33333,ok,2016年中国研究生数学建模竞赛优秀论文/A10248058.pdf,,
2016_A_A10252152_db222c78,2016,A,10252152,上海理工大学,（由组委会填写）,待确认,low,41,56409,ok,2016年中国研究生数学建模竞赛优秀论文/A10252152.pdf,,
2016_A_A10287004_436aba4a,2016,A,10287004,南京航空航天大学,（由组委会填写）,待确认,low,48,60213,ok,2016年中国研究生数学建模竞赛优秀论文/A10287004.pdf,,
2016_A_A10287022_9e3b1b5c,2016,A,10287022,南京航空航天大学,（由组委会填写）,待确认,low,36,47156,ok,2016年中国研究生数学建模竞赛优秀论文/A10287022.pdf,,
